"7619";"Henry VI Part 2";"25";"3.1.168";"GLOUCESTER";"Myself had notice of your conventicles--"
"7620";"Henry VI Part 2";"25";"3.1.169";"GLOUCESTER";"And all to make away my guiltless life."
"7621";"Henry VI Part 2";"25";"3.1.170";"GLOUCESTER";"I shall not want false witness to condemn me,"
"7622";"Henry VI Part 2";"25";"3.1.171";"GLOUCESTER";"Nor store of treasons to augment my guilt;"
"7623";"Henry VI Part 2";"25";"3.1.172";"GLOUCESTER";"The ancient proverb will be well effected:"
"7624";"Henry VI Part 2";"25";"3.1.173";"GLOUCESTER";"'A staff is quickly found to beat a dog.'"
"7625";"Henry VI Part 2";"26";"3.1.174";"CARDINAL";"My liege, his railing is intolerable:"
"7626";"Henry VI Part 2";"26";"3.1.175";"CARDINAL";"If those that care to keep your royal person"
"7627";"Henry VI Part 2";"26";"3.1.176";"CARDINAL";"From treason's secret knife and traitors' rage"
"7628";"Henry VI Part 2";"26";"3.1.177";"CARDINAL";"Be thus upbraided, chid and rated at,"
"7629";"Henry VI Part 2";"26";"3.1.178";"CARDINAL";"And the offender granted scope of speech,"
"7630";"Henry VI Part 2";"26";"3.1.179";"CARDINAL";"'Twill make them cool in zeal unto your grace."
"7631";"Henry VI Part 2";"27";"3.1.180";"SUFFOLK";"Hath he not twit our sovereign lady here"
"7632";"Henry VI Part 2";"27";"3.1.181";"SUFFOLK";"With ignominious words, though clerkly couch'd,"
"7633";"Henry VI Part 2";"27";"3.1.182";"SUFFOLK";"As if she had suborned some to swear"
"7634";"Henry VI Part 2";"27";"3.1.183";"SUFFOLK";"False allegations to o'erthrow his state?"
"7635";"Henry VI Part 2";"28";"3.1.184";"QUEEN MARGARET";"But I can give the loser leave to chide."
"7636";"Henry VI Part 2";"29";"3.1.185";"GLOUCESTER";"Far truer spoke than meant: I lose, indeed;"
"7637";"Henry VI Part 2";"29";"3.1.186";"GLOUCESTER";"Beshrew the winners, for they play'd me false!"
"7638";"Henry VI Part 2";"29";"3.1.187";"GLOUCESTER";"And well such losers may have leave to speak."
"7639";"Henry VI Part 2";"30";"3.1.188";"BUCKINGHAM";"He'll wrest the sense and hold us here all day:"
"7640";"Henry VI Part 2";"30";"3.1.189";"BUCKINGHAM";"Lord cardinal, he is your prisoner."
"7641";"Henry VI Part 2";"31";"3.1.190";"CARDINAL";"Sirs, take away the duke, and guard him sure."
"7642";"Henry VI Part 2";"32";"3.1.191";"GLOUCESTER";"Ah! thus King Henry throws away his crutch"
"7643";"Henry VI Part 2";"32";"3.1.192";"GLOUCESTER";"Before his legs be firm to bear his body."
"7644";"Henry VI Part 2";"32";"3.1.193";"GLOUCESTER";"Thus is the shepherd beaten from thy side,"
"7645";"Henry VI Part 2";"32";"3.1.194";"GLOUCESTER";"And wolves are gnarling who shall gnaw thee first."
"7646";"Henry VI Part 2";"32";"3.1.195";"GLOUCESTER";"Ah, that my fear were false! ah, that it were!"
"7647";"Henry VI Part 2";"32";"3.1.196";"GLOUCESTER";"For, good King Henry, thy decay I fear."
"7648";"Henry VI Part 2";"32";;"GLOUCESTER";"Exit, guarded"
"7649";"Henry VI Part 2";"33";"3.1.197";"KING HENRY VI";"My lords, what to your wisdoms seemeth best,"
"7650";"Henry VI Part 2";"33";"3.1.198";"KING HENRY VI";"Do or undo, as if ourself were here."
"7651";"Henry VI Part 2";"34";"3.1.199";"QUEEN MARGARET";"What, will your highness leave the parliament?"
"7652";"Henry VI Part 2";"35";"3.1.200";"KING HENRY VI";"Ay, Margaret; my heart is drown'd with grief,"
"7653";"Henry VI Part 2";"35";"3.1.201";"KING HENRY VI";"Whose flood begins to flow within mine eyes,"
"7654";"Henry VI Part 2";"35";"3.1.202";"KING HENRY VI";"My body round engirt with misery,"
"7655";"Henry VI Part 2";"35";"3.1.203";"KING HENRY VI";"For what's more miserable than discontent?"
"7656";"Henry VI Part 2";"35";"3.1.204";"KING HENRY VI";"Ah, uncle Humphrey! in thy face I see"
"7657";"Henry VI Part 2";"35";"3.1.205";"KING HENRY VI";"The map of honour, truth and loyalty:"
"7658";"Henry VI Part 2";"35";"3.1.206";"KING HENRY VI";"And yet, good Humphrey, is the hour to come"
"7659";"Henry VI Part 2";"35";"3.1.207";"KING HENRY VI";"That e'er I proved thee false or fear'd thy faith."
"7660";"Henry VI Part 2";"35";"3.1.208";"KING HENRY VI";"What louring star now envies thy estate,"
"7661";"Henry VI Part 2";"35";"3.1.209";"KING HENRY VI";"That these great lords and Margaret our queen"
"7662";"Henry VI Part 2";"35";"3.1.210";"KING HENRY VI";"Do seek subversion of thy harmless life?"
"7663";"Henry VI Part 2";"35";"3.1.211";"KING HENRY VI";"Thou never didst them wrong, nor no man wrong;"
"7664";"Henry VI Part 2";"35";"3.1.212";"KING HENRY VI";"And as the butcher takes away the calf"
"7665";"Henry VI Part 2";"35";"3.1.213";"KING HENRY VI";"And binds the wretch, and beats it when it strays,"
"7666";"Henry VI Part 2";"35";"3.1.214";"KING HENRY VI";"Bearing it to the bloody slaughter-house,"
"7667";"Henry VI Part 2";"35";"3.1.215";"KING HENRY VI";"Even so remorseless have they borne him hence;"
"7668";"Henry VI Part 2";"35";"3.1.216";"KING HENRY VI";"And as the dam runs lowing up and down,"
"7669";"Henry VI Part 2";"35";"3.1.217";"KING HENRY VI";"Looking the way her harmless young one went,"
"7670";"Henry VI Part 2";"35";"3.1.218";"KING HENRY VI";"And can do nought but wail her darling's loss,"
"7671";"Henry VI Part 2";"35";"3.1.219";"KING HENRY VI";"Even so myself bewails good Gloucester's case"
"7672";"Henry VI Part 2";"35";"3.1.220";"KING HENRY VI";"With sad unhelpful tears, and with dimm'd eyes"
"7673";"Henry VI Part 2";"35";"3.1.221";"KING HENRY VI";"Look after him and cannot do him good,"
"7674";"Henry VI Part 2";"35";"3.1.222";"KING HENRY VI";"So mighty are his vowed enemies."
"7675";"Henry VI Part 2";"35";"3.1.223";"KING HENRY VI";"His fortunes I will weep; and, 'twixt each groan"
"7676";"Henry VI Part 2";"35";"3.1.224";"KING HENRY VI";"Say 'Who's a traitor? Gloucester he is none.'"
"7677";"Henry VI Part 2";"35";"3.1.224";"KING HENRY VI";"Exeunt all but QUEEN MARGARET, CARDINAL, SUFFOLK, and YORK; SOMERSET remains apart"
"7678";"Henry VI Part 2";"36";"3.1.225";"QUEEN MARGARET";"Free lords, cold snow melts with the sun's hot beams."
"7679";"Henry VI Part 2";"36";"3.1.226";"QUEEN MARGARET";"Henry my lord is cold in great affairs,"
"7680";"Henry VI Part 2";"36";"3.1.227";"QUEEN MARGARET";"Too full of foolish pity, and Gloucester's show"
"7681";"Henry VI Part 2";"36";"3.1.228";"QUEEN MARGARET";"Beguiles him as the mournful crocodile"
"7682";"Henry VI Part 2";"36";"3.1.229";"QUEEN MARGARET";"With sorrow snares relenting passengers,"
"7683";"Henry VI Part 2";"36";"3.1.230";"QUEEN MARGARET";"Or as the snake roll'd in a flowering bank,"
"7684";"Henry VI Part 2";"36";"3.1.231";"QUEEN MARGARET";"With shining chequer'd slough, doth sting a child"
"7685";"Henry VI Part 2";"36";"3.1.232";"QUEEN MARGARET";"That for the beauty thinks it excellent."
"7686";"Henry VI Part 2";"36";"3.1.233";"QUEEN MARGARET";"Believe me, lords, were none more wise than I--"
"7687";"Henry VI Part 2";"36";"3.1.234";"QUEEN MARGARET";"And yet herein I judge mine own wit good--"
"7688";"Henry VI Part 2";"36";"3.1.235";"QUEEN MARGARET";"This Gloucester should be quickly rid the world,"
"7689";"Henry VI Part 2";"36";"3.1.236";"QUEEN MARGARET";"To rid us of the fear we have of him."
"7690";"Henry VI Part 2";"37";"3.1.237";"CARDINAL";"That he should die is worthy policy;"
"7691";"Henry VI Part 2";"37";"3.1.238";"CARDINAL";"But yet we want a colour for his death:"
"7692";"Henry VI Part 2";"37";"3.1.239";"CARDINAL";"'Tis meet he be condemn'd by course of law."
"7693";"Henry VI Part 2";"38";"3.1.240";"SUFFOLK";"But, in my mind, that were no policy:"
"7694";"Henry VI Part 2";"38";"3.1.241";"SUFFOLK";"The king will labour still to save his life,"
"7695";"Henry VI Part 2";"38";"3.1.242";"SUFFOLK";"The commons haply rise, to save his life;"
"7696";"Henry VI Part 2";"38";"3.1.243";"SUFFOLK";"And yet we have but trivial argument,"
"7697";"Henry VI Part 2";"38";"3.1.244";"SUFFOLK";"More than mistrust, that shows him worthy death."
"7698";"Henry VI Part 2";"39";"3.1.245";"YORK";"So that, by this, you would not have him die."
"7699";"Henry VI Part 2";"40";"3.1.246";"SUFFOLK";"Ah, York, no man alive so fain as I!"
"7700";"Henry VI Part 2";"41";"3.1.247";"YORK";"'Tis York that hath more reason for his death."
"7701";"Henry VI Part 2";"41";"3.1.248";"YORK";"But, my lord cardinal, and you, my Lord of Suffolk,"
"7702";"Henry VI Part 2";"41";"3.1.249";"YORK";"Say as you think, and speak it from your souls,"
"7703";"Henry VI Part 2";"41";"3.1.250";"YORK";"Were't not all one, an empty eagle were set"
"7704";"Henry VI Part 2";"41";"3.1.251";"YORK";"To guard the chicken from a hungry kite,"
"7705";"Henry VI Part 2";"41";"3.1.252";"YORK";"As place Duke Humphrey for the king's protector?"
"7706";"Henry VI Part 2";"42";"3.1.253";"QUEEN MARGARET";"So the poor chicken should be sure of death."
"7707";"Henry VI Part 2";"43";"3.1.254";"SUFFOLK";"Madam, 'tis true; and were't not madness, then,"
"7708";"Henry VI Part 2";"43";"3.1.255";"SUFFOLK";"To make the fox surveyor of the fold?"
"7709";"Henry VI Part 2";"43";"3.1.256";"SUFFOLK";"Who being accused a crafty murderer,"
"7710";"Henry VI Part 2";"43";"3.1.257";"SUFFOLK";"His guilt should be but idly posted over,"
"7711";"Henry VI Part 2";"43";"3.1.258";"SUFFOLK";"Because his purpose is not executed."
"7712";"Henry VI Part 2";"43";"3.1.259";"SUFFOLK";"No; let him die, in that he is a fox,"
"7713";"Henry VI Part 2";"43";"3.1.260";"SUFFOLK";"By nature proved an enemy to the flock,"
"7714";"Henry VI Part 2";"43";"3.1.261";"SUFFOLK";"Before his chaps be stain'd with crimson blood,"
"7715";"Henry VI Part 2";"43";"3.1.262";"SUFFOLK";"As Humphrey, proved by reasons, to my liege."
"7716";"Henry VI Part 2";"43";"3.1.263";"SUFFOLK";"And do not stand on quillets how to slay him:"
"7717";"Henry VI Part 2";"43";"3.1.264";"SUFFOLK";"Be it by gins, by snares, by subtlety,"
"7718";"Henry VI Part 2";"43";"3.1.265";"SUFFOLK";"Sleeping or waking, 'tis no matter how,"
"7719";"Henry VI Part 2";"43";"3.1.266";"SUFFOLK";"So he be dead; for that is good deceit"
"7720";"Henry VI Part 2";"43";"3.1.267";"SUFFOLK";"Which mates him first that first intends deceit."
"7721";"Henry VI Part 2";"44";"3.1.268";"QUEEN MARGARET";"Thrice-noble Suffolk, 'tis resolutely spoke."
"7722";"Henry VI Part 2";"45";"3.1.269";"SUFFOLK";"Not resolute, except so much were done;"
"7723";"Henry VI Part 2";"45";"3.1.270";"SUFFOLK";"For things are often spoke and seldom meant:"
"7724";"Henry VI Part 2";"45";"3.1.271";"SUFFOLK";"But that my heart accordeth with my tongue,"
"7725";"Henry VI Part 2";"45";"3.1.272";"SUFFOLK";"Seeing the deed is meritorious,"
"7726";"Henry VI Part 2";"45";"3.1.273";"SUFFOLK";"And to preserve my sovereign from his foe,"
"7727";"Henry VI Part 2";"45";"3.1.274";"SUFFOLK";"Say but the word, and I will be his priest."
"7728";"Henry VI Part 2";"46";"3.1.275";"CARDINAL";"But I would have him dead, my Lord of Suffolk,"
"7729";"Henry VI Part 2";"46";"3.1.276";"CARDINAL";"Ere you can take due orders for a priest:"
"7730";"Henry VI Part 2";"46";"3.1.277";"CARDINAL";"Say you consent and censure well the deed,"
"7731";"Henry VI Part 2";"46";"3.1.278";"CARDINAL";"And I'll provide his executioner,"
"7732";"Henry VI Part 2";"46";"3.1.279";"CARDINAL";"I tender so the safety of my liege."
"7733";"Henry VI Part 2";"47";"3.1.280";"SUFFOLK";"Here is my hand, the deed is worthy doing."
"7734";"Henry VI Part 2";"48";"3.1.281";"QUEEN MARGARET";"And so say I."
"7735";"Henry VI Part 2";"49";"3.1.282";"YORK";"And I    and now we three have spoke it,"
"7736";"Henry VI Part 2";"49";"3.1.283";"YORK";"It skills not greatly who impugns our doom."
"7737";"Henry VI Part 2";"49";;"YORK";"Enter a Post"
"7738";"Henry VI Part 2";"50";"3.1.284";"Post";"Great lords, from Ireland am I come amain,"
"7739";"Henry VI Part 2";"50";"3.1.285";"Post";"To signify that rebels there are up"
"7740";"Henry VI Part 2";"50";"3.1.286";"Post";"And put the Englishmen unto the sword:"
"7741";"Henry VI Part 2";"50";"3.1.287";"Post";"Send succors, lords, and stop the rage betime,"
"7742";"Henry VI Part 2";"50";"3.1.288";"Post";"Before the wound do grow uncurable;"
"7743";"Henry VI Part 2";"50";"3.1.289";"Post";"For, being green, there is great hope of help."
"7744";"Henry VI Part 2";"51";"3.1.290";"CARDINAL";"A breach that craves a quick expedient stop!"
"7745";"Henry VI Part 2";"51";"3.1.291";"CARDINAL";"What counsel give you in this weighty cause?"
"7746";"Henry VI Part 2";"52";"3.1.292";"YORK";"That Somerset be sent as regent thither:"
"7747";"Henry VI Part 2";"52";"3.1.293";"YORK";"'Tis meet that lucky ruler be employ'd;"
"7748";"Henry VI Part 2";"52";"3.1.294";"YORK";"Witness the fortune he hath had in France."
"7749";"Henry VI Part 2";"53";"3.1.295";"SOMERSET";"If York, with all his far-fet policy,"
"7750";"Henry VI Part 2";"53";"3.1.296";"SOMERSET";"Had been the regent there instead of me,"
"7751";"Henry VI Part 2";"53";"3.1.297";"SOMERSET";"He never would have stay'd in France so long."
"7752";"Henry VI Part 2";"54";"3.1.298";"YORK";"No, not to lose it all, as thou hast done:"
"7753";"Henry VI Part 2";"54";"3.1.299";"YORK";"I rather would have lost my life betimes"
"7754";"Henry VI Part 2";"54";"3.1.300";"YORK";"Than bring a burthen of dishonour home"
"7755";"Henry VI Part 2";"54";"3.1.301";"YORK";"By staying there so long till all were lost."
"7756";"Henry VI Part 2";"54";"3.1.302";"YORK";"Show me one scar character'd on thy skin:"
"7757";"Henry VI Part 2";"54";"3.1.303";"YORK";"Men's flesh preserved so whole do seldom win."
"7758";"Henry VI Part 2";"55";"3.1.304";"QUEEN MARGARET";"Nay, then, this spark will prove a raging fire,"
"7759";"Henry VI Part 2";"55";"3.1.305";"QUEEN MARGARET";"If wind and fuel be brought to feed it with:"
"7760";"Henry VI Part 2";"55";"3.1.306";"QUEEN MARGARET";"No more, good York; sweet Somerset, be still:"
"7761";"Henry VI Part 2";"55";"3.1.307";"QUEEN MARGARET";"Thy fortune, York, hadst thou been regent there,"
"7762";"Henry VI Part 2";"55";"3.1.308";"QUEEN MARGARET";"Might happily have proved far worse than his."
"7763";"Henry VI Part 2";"56";"3.1.309";"YORK";"What, worse than nought? nay, then, a shame take all!"
"7764";"Henry VI Part 2";"57";"3.1.310";"SOMERSET";"And, in the number, thee that wishest shame!"
"7765";"Henry VI Part 2";"58";"3.1.311";"CARDINAL";"My Lord of York, try what your fortune is."
"7766";"Henry VI Part 2";"58";"3.1.312";"CARDINAL";"The uncivil kerns of Ireland are in arms"
"7767";"Henry VI Part 2";"58";"3.1.313";"CARDINAL";"And temper clay with blood of Englishmen:"
"7768";"Henry VI Part 2";"58";"3.1.314";"CARDINAL";"To Ireland will you lead a band of men,"
"7769";"Henry VI Part 2";"58";"3.1.315";"CARDINAL";"Collected choicely, from each county some,"
"7770";"Henry VI Part 2";"58";"3.1.316";"CARDINAL";"And try your hap against the Irishmen?"
"7771";"Henry VI Part 2";"59";"3.1.317";"YORK";"I will, my lord, so please his majesty."
"7772";"Henry VI Part 2";"60";"3.1.318";"SUFFOLK";"Why, our authority is his consent,"
"7773";"Henry VI Part 2";"60";"3.1.319";"SUFFOLK";"And what we do establish he confirms:"
"7774";"Henry VI Part 2";"60";"3.1.320";"SUFFOLK";"Then, noble York, take thou this task in hand."
"7775";"Henry VI Part 2";"61";"3.1.321";"YORK";"I am content: provide me soldiers, lords,"
"7776";"Henry VI Part 2";"61";"3.1.322";"YORK";"Whiles I take order for mine own affairs."
"7777";"Henry VI Part 2";"62";"3.1.323";"SUFFOLK";"A charge, Lord York, that I will see perform'd."
"7778";"Henry VI Part 2";"62";"3.1.324";"SUFFOLK";"But now return we to the false Duke Humphrey."
"7779";"Henry VI Part 2";"63";"3.1.325";"CARDINAL";"No more of him; for I will deal with him"
"7780";"Henry VI Part 2";"63";"3.1.326";"CARDINAL";"That henceforth he shall trouble us no more."
"7781";"Henry VI Part 2";"63";"3.1.327";"CARDINAL";"And so break off; the day is almost spent:"
"7782";"Henry VI Part 2";"63";"3.1.328";"CARDINAL";"Lord Suffolk, you and I must talk of that event."
"7783";"Henry VI Part 2";"64";"3.1.329";"YORK";"My Lord of Suffolk, within fourteen days"
"7784";"Henry VI Part 2";"64";"3.1.330";"YORK";"At Bristol I expect my soldiers;"
"7785";"Henry VI Part 2";"64";"3.1.331";"YORK";"For there I'll ship them all for Ireland."
"7786";"Henry VI Part 2";"65";"3.1.332";"SUFFOLK";"I'll see it truly done, my Lord of York."
"7787";"Henry VI Part 2";"65";;"SUFFOLK";"Exeunt all but YORK"
"7788";"Henry VI Part 2";"66";"3.1.333";"YORK";"Now, York, or never, steel thy fearful thoughts,"
"7789";"Henry VI Part 2";"66";"3.1.334";"YORK";"And change misdoubt to resolution:"
"7790";"Henry VI Part 2";"66";"3.1.335";"YORK";"Be that thou hopest to be, or what thou art"
"7791";"Henry VI Part 2";"66";"3.1.336";"YORK";"Resign to death; it is not worth the enjoying:"
"7792";"Henry VI Part 2";"66";"3.1.337";"YORK";"Let pale-faced fear keep with the mean-born man,"
"7793";"Henry VI Part 2";"66";"3.1.338";"YORK";"And find no harbour in a royal heart."
"7794";"Henry VI Part 2";"66";"3.1.339";"YORK";"Faster than spring-time showers comes thought"
"7795";"Henry VI Part 2";"66";"3.1.340";"YORK";"on thought,"
"7796";"Henry VI Part 2";"66";"3.1.341";"YORK";"And not a thought but thinks on dignity."
"7797";"Henry VI Part 2";"66";"3.1.342";"YORK";"My brain more busy than the labouring spider"
"7798";"Henry VI Part 2";"66";"3.1.343";"YORK";"Weaves tedious snares to trap mine enemies."
"7799";"Henry VI Part 2";"66";"3.1.344";"YORK";"Well, nobles, well, 'tis politicly done,"
"7800";"Henry VI Part 2";"66";"3.1.345";"YORK";"To send me packing with an host of men:"
"7801";"Henry VI Part 2";"66";"3.1.346";"YORK";"I fear me you but warm the starved snake,"
"7802";"Henry VI Part 2";"66";"3.1.347";"YORK";"Who, cherish'd in your breasts, will sting"
"7803";"Henry VI Part 2";"66";"3.1.348";"YORK";"your hearts."
"7804";"Henry VI Part 2";"66";"3.1.349";"YORK";"'Twas men I lack'd and you will give them me:"
"7805";"Henry VI Part 2";"66";"3.1.350";"YORK";"I take it kindly; and yet be well assured"
"7806";"Henry VI Part 2";"66";"3.1.351";"YORK";"You put sharp weapons in a madman's hands."
"7807";"Henry VI Part 2";"66";"3.1.352";"YORK";"Whiles I in Ireland nourish a mighty band,"
"7808";"Henry VI Part 2";"66";"3.1.353";"YORK";"I will stir up in England some black storm"
"7809";"Henry VI Part 2";"66";"3.1.354";"YORK";"Shall blow ten thousand souls to heaven or hell;"
"7810";"Henry VI Part 2";"66";"3.1.355";"YORK";"And this fell tempest shall not cease to rage"
"7811";"Henry VI Part 2";"66";"3.1.356";"YORK";"Until the golden circuit on my head,"
"7812";"Henry VI Part 2";"66";"3.1.357";"YORK";"Like to the glorious sun's transparent beams,"
"7813";"Henry VI Part 2";"66";"3.1.358";"YORK";"Do calm the fury of this mad-bred flaw."
"7814";"Henry VI Part 2";"66";"3.1.359";"YORK";"And, for a minister of my intent,"
"7815";"Henry VI Part 2";"66";"3.1.360";"YORK";"I have seduced a headstrong Kentishman,"
"7816";"Henry VI Part 2";"66";"3.1.361";"YORK";"John Cade of Ashford,"
"7817";"Henry VI Part 2";"66";"3.1.362";"YORK";"To make commotion, as full well he can,"
"7818";"Henry VI Part 2";"66";"3.1.363";"YORK";"Under the title of John Mortimer."
"7819";"Henry VI Part 2";"66";"3.1.364";"YORK";"In Ireland have I seen this stubborn Cade"
"7820";"Henry VI Part 2";"66";"3.1.365";"YORK";"Oppose himself against a troop of kerns,"
"7821";"Henry VI Part 2";"66";"3.1.366";"YORK";"And fought so long, till that his thighs with darts"
"7822";"Henry VI Part 2";"66";"3.1.367";"YORK";"Were almost like a sharp-quill'd porpentine;"
"7823";"Henry VI Part 2";"66";"3.1.368";"YORK";"And, in the end being rescued, I have seen"
"7824";"Henry VI Part 2";"66";"3.1.369";"YORK";"Him caper upright like a wild Morisco,"
"7825";"Henry VI Part 2";"66";"3.1.370";"YORK";"Shaking the bloody darts as he his bells."
"7826";"Henry VI Part 2";"66";"3.1.371";"YORK";"Full often, like a shag-hair'd crafty kern,"
"7827";"Henry VI Part 2";"66";"3.1.372";"YORK";"Hath he conversed with the enemy,"
"7828";"Henry VI Part 2";"66";"3.1.373";"YORK";"And undiscover'd come to me again"
"7829";"Henry VI Part 2";"66";"3.1.374";"YORK";"And given me notice of their villanies."
"7830";"Henry VI Part 2";"66";"3.1.375";"YORK";"This devil here shall be my substitute;"
"7831";"Henry VI Part 2";"66";"3.1.376";"YORK";"For that John Mortimer, which now is dead,"
"7832";"Henry VI Part 2";"66";"3.1.377";"YORK";"In face, in gait, in speech, he doth resemble:"
"7833";"Henry VI Part 2";"66";"3.1.378";"YORK";"By this I shall perceive the commons' mind,"
"7834";"Henry VI Part 2";"66";"3.1.379";"YORK";"How they affect the house and claim of York."
"7835";"Henry VI Part 2";"66";"3.1.380";"YORK";"Say he be taken, rack'd and tortured,"
"7836";"Henry VI Part 2";"66";"3.1.381";"YORK";"I know no pain they can inflict upon him"
"7837";"Henry VI Part 2";"66";"3.1.382";"YORK";"Will make him say I moved him to those arms."
"7838";"Henry VI Part 2";"66";"3.1.383";"YORK";"Say that he thrive, as 'tis great like he will,"
"7839";"Henry VI Part 2";"66";"3.1.384";"YORK";"Why, then from Ireland come I with my strength"
"7840";"Henry VI Part 2";"66";"3.1.385";"YORK";"And reap the harvest which that rascal sow'd;"
"7841";"Henry VI Part 2";"66";"3.1.386";"YORK";"For Humphrey being dead, as he shall be,"
"7842";"Henry VI Part 2";"66";"3.1.387";"YORK";"And Henry put apart, the next for me."
"7843";"Henry VI Part 2";"66";;"YORK";"Exit"
"7844";"Henry VI Part 2";"66";;"YORK";"SCENE II. Bury St. Edmund's. A room of state."
"7845";"Henry VI Part 2";"66";;"YORK";"Enter certain Murderers, hastily"
"7846";"Henry VI Part 2";"1";"3.2.1";"First Murderer";"Run to my Lord of Suffolk; let him know"
"7847";"Henry VI Part 2";"1";"3.2.2";"First Murderer";"We have dispatch'd the duke, as he commanded."
"7848";"Henry VI Part 2";"2";"3.2.3";"Second Murderer";"O that it were to do! What have we done?"
"7849";"Henry VI Part 2";"2";"3.2.4";"Second Murderer";"Didst ever hear a man so penitent?"
"7850";"Henry VI Part 2";"2";;"Second Murderer";"Enter SUFFOLK"
"7851";"Henry VI Part 2";"3";"3.2.5";"First Murder";"Here comes my lord."
"7852";"Henry VI Part 2";"4";"3.2.6";"SUFFOLK";"Now, sirs, have you dispatch'd this thing?"
"7853";"Henry VI Part 2";"5";"3.2.7";"First Murderer";"Ay, my good lord, he's dead."
"7854";"Henry VI Part 2";"6";"3.2.8";"SUFFOLK";"Why, that's well said. Go, get you to my house;"
"7855";"Henry VI Part 2";"6";"3.2.9";"SUFFOLK";"I will reward you for this venturous deed."
"7856";"Henry VI Part 2";"6";"3.2.10";"SUFFOLK";"The king and all the peers are here at hand."
"7857";"Henry VI Part 2";"6";"3.2.11";"SUFFOLK";"Have you laid fair the bed? Is all things well,"
"7858";"Henry VI Part 2";"6";"3.2.12";"SUFFOLK";"According as I gave directions?"
"7859";"Henry VI Part 2";"7";"3.2.13";"First Murderer";"'Tis, my good lord."
"7860";"Henry VI Part 2";"8";"3.2.14";"SUFFOLK";"Away! be gone."
"7861";"Henry VI Part 2";"8";;"SUFFOLK";"Exeunt Murderers"
"7862";"Henry VI Part 2";"8";;"SUFFOLK";"Sound trumpets. Enter KING HENRY VI, QUEEN MARGARET, CARDINAL, SOMERSET, with Attendants"
"7863";"Henry VI Part 2";"9";"3.2.15";"KING HENRY VI";"Go, call our uncle to our presence straight;"
"7864";"Henry VI Part 2";"9";"3.2.16";"KING HENRY VI";"Say we intend to try his grace to-day."
"7865";"Henry VI Part 2";"9";"3.2.17";"KING HENRY VI";"If he be guilty, as 'tis published."
"7866";"Henry VI Part 2";"10";"3.2.18";"SUFFOLK";"I'll call him presently, my noble lord."
"7867";"Henry VI Part 2";"10";;"SUFFOLK";"Exit"
"7868";"Henry VI Part 2";"11";"3.2.19";"KING HENRY VI";"Lords, take your places; and, I pray you all,"
"7869";"Henry VI Part 2";"11";"3.2.20";"KING HENRY VI";"Proceed no straiter 'gainst our uncle Gloucester"
"7870";"Henry VI Part 2";"11";"3.2.21";"KING HENRY VI";"Than from true evidence of good esteem"
"7871";"Henry VI Part 2";"11";"3.2.22";"KING HENRY VI";"He be approved in practise culpable."
"7872";"Henry VI Part 2";"12";"3.2.23";"QUEEN MARGARET";"God forbid any malice should prevail,"
"7873";"Henry VI Part 2";"12";"3.2.24";"QUEEN MARGARET";"That faultless may condemn a nobleman!"
"7874";"Henry VI Part 2";"12";"3.2.25";"QUEEN MARGARET";"Pray God he may acquit him of suspicion!"
"7875";"Henry VI Part 2";"13";"3.2.26";"KING HENRY VI";"I thank thee, Meg; these words content me much."
"7876";"Henry VI Part 2";"13";;"KING HENRY VI";"Re-enter SUFFOLK"
"7877";"Henry VI Part 2";"13";"3.2.27";"KING HENRY VI";"How now! why look'st thou pale? why tremblest thou?"
"7878";"Henry VI Part 2";"13";"3.2.28";"KING HENRY VI";"Where is our uncle? what's the matter, Suffolk?"
"7879";"Henry VI Part 2";"14";"3.2.29";"SUFFOLK";"Dead in his bed, my lord; Gloucester is dead."
"7880";"Henry VI Part 2";"15";"3.2.30";"QUEEN MARGARET";"Marry, God forfend!"
"7881";"Henry VI Part 2";"16";"3.2.31";"CARDINAL";"God's secret judgment: I did dream to-night"
"7882";"Henry VI Part 2";"16";"3.2.32";"CARDINAL";"The duke was dumb and could not speak a word."
"7883";"Henry VI Part 2";"16";;"CARDINAL";"KING HENRY VI swoons"
"7884";"Henry VI Part 2";"17";"3.2.33";"QUEEN MARGARET";"How fares my lord? Help, lords! the king is dead."
"7885";"Henry VI Part 2";"18";"3.2.34";"SOMERSET";"Rear up his body; wring him by the nose."
"7886";"Henry VI Part 2";"19";"3.2.35";"QUEEN MARGARET";"Run, go, help, help! O Henry, ope thine eyes!"
"7887";"Henry VI Part 2";"20";"3.2.36";"SUFFOLK";"He doth revive again: madam, be patient."
"7888";"Henry VI Part 2";"21";"3.2.37";"KING HENRY VI";"O heavenly God!"
"7889";"Henry VI Part 2";"22";"3.2.38";"QUEEN MARGARET";"How fares my gracious lord?"
"7890";"Henry VI Part 2";"23";"3.2.39";"SUFFOLK";"Comfort, my sovereign! gracious Henry, comfort!"
"7891";"Henry VI Part 2";"24";"3.2.40";"KING HENRY VI";"What, doth my Lord of Suffolk comfort me?"
"7892";"Henry VI Part 2";"24";"3.2.41";"KING HENRY VI";"Came he right now to sing a raven's note,"
"7893";"Henry VI Part 2";"24";"3.2.42";"KING HENRY VI";"Whose dismal tune bereft my vital powers;"
"7894";"Henry VI Part 2";"24";"3.2.43";"KING HENRY VI";"And thinks he that the chirping of a wren,"
"7895";"Henry VI Part 2";"24";"3.2.44";"KING HENRY VI";"By crying comfort from a hollow breast,"
